Product_Name,Sales,Profit,Quantity,Discount,Shipping_Cost,Profit_Margin,Profit_Rank,Sales_Rank,Quantity_Rank
"Stockwell Clamps, Metal",1550.45,-129.17000000000007,111,0.15222222222222223,152.819,-0.08331129672030706,3454.0,1713.0,294.0
Stockwell Gold Paper Clips,8.096,3.404,5,0.1,2.94,0.4204545454545454,3067.0,3780.0,3660.5
"Stockwell Paper Clips, Assorted Sizes",2395.4378,251.28779999999998,253,0.15169230769230768,283.211,0.10490266121708523,1280.0,1326.0,6.0
"Stockwell Paper Clips, Bulk Pack",1254.687,338.277,112,0.10428571428571429,133.68,0.26961066783986765,1090.0,1908.0,283.0
"Stockwell Paper Clips, Metal",1131.485,66.155,107,0.1335483870967742,104.249,0.05846741229446259,2127.0,1980.0,332.5
Stockwell Push Pins,69.76,20.0996,34,0.07500000000000001,11.84,0.28812499999999996,2752.0,3479.0,1918.0
"Stockwell Push Pins, 12 Pack",1481.3566,121.11659999999998,155,0.18956521739130436,162.073,0.0817605970095249,1765.0,1744.0,54.5
"Stockwell Push Pins, Assorted Sizes",1311.333,175.16299999999995,151,0.1073913043478261,141.009,0.13357629221563092,1511.0,1867.0,61.5
"Stockwell Push Pins, Bulk Pack",1217.9337,205.0537,105,0.14800000000000002,135.215,0.16836195599152892,1414.0,1935.0,342.0
"Stockwell Push Pins, Metal",1197.5246,-18.765400000000046,118,0.2125,123.67999999999999,-0.015670158258126846,3237.0,1947.0,240.0
"Stockwell Rubber Bands, 12 Pack",976.4917999999999,219.36180000000002,77,0.08357142857142856,115.244,0.22464274661599826,1369.0,2104.0,704.0
"Stockwell Rubber Bands, Assorted Sizes",1417.8806,292.3106,128,0.11837209302325581,131.621,0.2061602366235916,1185.0,1790.0,171.5
"Stockwell Rubber Bands, Bulk Pack",1544.7854,278.1654,124,0.13973684210526316,157.572,0.18006734139253258,1218.0,1719.0,196.5
"Stockwell Rubber Bands, Metal",1708.7149,495.7049,129,0.091,199.103,0.2901039254705393,840.0,1621.0,165.5
"Stockwell Staples, 12 Pack",855.4144,-18.075600000000016,120,0.23058823529411765,143.028,-0.021130810984711056,3232.0,2205.0,222.0
"Stockwell Staples, Assorted Sizes",974.2162000000001,299.7562,145,0.1115,101.658,0.3076896072966144,1169.0,2106.0,83.0
"Stockwell Staples, Bulk Pack",923.7203,162.2603,107,0.11189189189189189,96.31,0.1756595584182788,1568.0,2155.0,332.5
"Stockwell Staples, Metal",1236.6899999999998,225.78,150,0.12375,129.093,0.18256798389248724,1357.0,1919.0,66.5
"Stockwell Thumb Tacks, 12 Pack",1573.6281,238.40810000000002,170,0.1660377358490566,180.662,0.15150218784222272,1323.0,1702.0,26.0
"Stockwell Thumb Tacks, Assorted Sizes",1074.5176999999999,96.32769999999998,137,0.1419047619047619,126.887,0.08964738319340854,1901.0,2029.0,111.5
"Stockwell Thumb Tacks, Bulk Pack",1642.2295,324.95950000000005,159,0.1353658536585366,207.582,0.19787703241233948,1109.0,1656.0,47.5
"Stockwell Thumb Tacks, Metal",1140.3717,24.7017,130,0.26875,150.897,0.021661095237631732,2666.0,1976.0,159.0
Storex Dura Pro Binders,278.586,50.54939999999998,71,0.4235294117647059,44.32,0.1814498933901918,2306.0,2886.0,843.5
Storex DuraTech Recycled Plastic Frosted Binders,94.12799999999999,11.447999999999993,39,0.5,18.9,0.12162162162162157,2911.0,3349.0,1758.0
Storex Flexible Poly Binders with Double Pockets,10.824000000000002,-2.0064,9,0.4666666666666666,4.279999999999999,-0.18536585365853658,3130.0,3771.0,3480.5
"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348,12,0.0,48.8,0.49,1145.0,2401.0,3293.5
Strathmore Photo Frame Cards,116.96,53.80159999999999,16,0.0,14.110000000000001,0.45999999999999996,2258.0,3260.0,2972.0
Strathmore Photo Mount Cards,245.436,106.31039999999999,38,0.06666666666666668,30.13,0.43314917127071817,1846.0,2948.0,1786.5
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.4584,3,0.0,1.2,0.36,3008.0,3740.0,3746.5
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,51.050799999999995,23,0.0,210.01,0.019999999999999997,2298.0,1268.0,2471.0
"Super Bands, 12/Pack",33.480000000000004,-2.603999999999999,20,0.1,5.91,-0.07777777777777775,3139.0,3675.0,2667.0
Super Decoflex Portable Personal File,179.76,39.5472,13,0.08,45.98,0.22,2466.0,3070.0,3213.5
Surelock Post Binders,653.9839999999999,210.86399999999998,29,0.2625,90.4,0.32242990654205606,1391.0,2383.0,2139.5
Swingline SM12-08 MicroCut Jam Free Shredder,2359.9410000000003,-447.9888,13,0.5333333333333333,197.43,-0.18983050847457625,3626.0,1339.0,3213.5
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,31.629199999999997,17,0.06666666666666667,5.12,0.4506097560975609,2562.0,3476.0,2900.0
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.492,37.1059,13,0.13333333333333333,6.3,0.362037037037037,2494.0,3309.0,3213.5
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.464,178.70399999999998,25,0.1,51.93,0.43965517241379304,1500.0,2724.0,2335.0
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,39.649499999999996,11,0.0,4.3,0.44999999999999996,2463.0,3384.0,3364.0
"TOPS Voice Message Log Book, Flash Format",49.504,20.372799999999998,12,0.13333333333333333,6.52,0.4115384615384615,2748.0,3584.0,3293.5
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.538,212.298,25,0.08,31.299999999999997,0.33884297520661155,1387.0,2407.0,2335.0
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,21.96,15,0.06666666666666667,8.04,0.4295774647887324,2721.0,3573.0,3046.5
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,40.766999999999996,17,0.06666666666666667,9.99,0.41153846153846146,2445.0,3324.0,2900.0
Telescoping Adjustable Floor Lamp,143.928,-5.997000000000009,10,0.3,20.96,-0.04166666666666673,3167.0,3173.0,3427.5
"Tenex ""The Solids"" Textured Chair Mats",1469.16,-40.57680000000011,26,0.19999999999999998,132.99,-0.027619047619047692,3303.0,1753.0,2281.0
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.972,148.372,25,0.14285714285714285,212.69,0.06542056074766354,1626.0,1373.0,2335.0
Tenex Antistatic Computer Chair Mats,3317.0119999999997,-530.0380000000004,25,0.2333333333333333,398.12,-0.15979381443298982,3658.0,1059.0,2335.0
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.364,124.60579999999987,23,0.028571428571428574,114.41,0.12431192660550446,1744.0,2093.0,2471.0
"Tenex Box, Blue",1493.8,62.02000000000001,113,0.12352941176470589,163.022,0.0415182755388941,2159.0,1739.0,271.0
"Tenex Box, Industrial",1909.2312,434.6512,137,0.14585365853658538,205.57999999999998,0.2276577085059159,919.0,1529.0,111.5
"Tenex Box, Single Width",1097.3165,374.2165,81,0.10625,118.754,0.3410287733757763,1021.0,2016.0,620.5
"Tenex Box, Wire Frame",1184.7731999999999,283.5132,100,0.1792105263157895,127.05,0.23929744528319852,1203.0,1952.0,380.5
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.6679999999999,-222.73650000000006,15,0.24,80.04,-0.2916666666666668,3526.0,2288.0,3046.5
"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,-529.7600000000002,19,0.3,353.33000000000004,-0.2573529411764707,3657.0,1455.0,2740.5
Tenex Chairmats For Use With Carpeted Floors,175.78,8.788999999999994,11,0.0,16.92,0.04999999999999997,2963.0,3086.0,3364.0
Tenex Chairmats For Use with Hard Floors,467.712,-129.92000000000002,20,0.26666666666666666,42.79,-0.27777777777777785,3456.0,2635.0,2667.0
"Tenex Clock, Black",3137.275,241.31499999999997,81,0.18541666666666667,326.222,0.07691866348981201,1310.0,1107.0,620.5
"Tenex Clock, Duo Pack",2518.1832,588.1732,67,0.1735294117647059,276.027,0.23357045666891907,726.0,1283.0,950.0
"Tenex Clock, Durable",2624.5128,535.2528000000001,87,0.24619047619047618,256.65,0.20394368051853284,786.0,1244.0,531.5
"Tenex Clock, Erganomic",1961.316,769.176,45,0.08461538461538462,239.65900000000002,0.39217341825590574,562.0,1497.0,1568.0
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.782,150.542,10,0.05,78.00999999999999,0.14893617021276595,1618.0,2085.0,3427.5
"Tenex Door Stop, Black",1671.3312,-220.10880000000006,56,0.22071428571428572,132.099,-0.13169669781788315,3525.0,1642.0,1258.5
"Tenex Door Stop, Duo Pack",2150.034,500.06399999999996,54,0.15133333333333335,180.21,0.2325842289005662,830.0,1428.0,1316.0
"Tenex Door Stop, Durable",1429.7448,-521.9151999999999,56,0.328,126.074,-0.3650408100802325,3653.0,1781.0,1258.5
"Tenex Door Stop, Erganomic",1600.2181000000003,156.6180999999999,44,0.0888235294117647,145.189,0.09787297119061451,1592.0,1690.0,1598.5
"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,62.66040000000001,24,0.08571428571428573,30.560000000000002,0.18532110091743123,2156.0,2811.0,2402.5
"Tenex File Cart, Blue",9773.328000000001,1417.5079999999998,86,0.09551724137931035,961.263,0.14503841475493298,303.0,317.0,547.5
"Tenex File Cart, Industrial",8369.2649,388.75489999999985,82,0.189,904.192,0.0464503041360299,988.0,382.0,601.5
"Tenex File Cart, Single Width",22113.8622,3952.6121999999996,207,0.13871428571428573,2530.73,0.17873911686037366,67.0,67.0,13.5
"Tenex Folders, Blue",1322.1468,297.1368,79,0.21133333333333332,126.551,0.22473813044058344,1174.0,1856.0,664.0
"Tenex Folders, Industrial",1821.74,-57.66000000000005,94,0.09166666666666667,202.714,-0.03165105887777622,3340.0,1562.0,448.0
"Tenex Folders, Single Width",2358.79,123.58000000000001,129,0.1363888888888889,262.188,0.05239126840456336,1751.0,1341.0,165.5
"Tenex Folders, Wire Frame",2122.008,705.168,121,0.10689655172413794,213.472,0.33231165952249003,617.0,1435.0,213.5
"Tenex Frame, Black",4652.1539999999995,370.544,53,0.07352941176470588,505.461,0.07964998579152797,1024.0,796.0,1340.0
"Tenex Frame, Duo Pack",5018.5576,-60.75239999999988,64,0.165,539.872,-0.01210555000903046,3348.0,736.0,1036.5
"Tenex Frame, Durable",4304.298900000001,521.1488999999999,52,0.187,343.563,0.12107637320447236,802.0,869.0,1368.0
"Tenex Frame, Erganomic",5060.035999999999,987.3360000000001,62,0.14863636363636365,436.04200000000003,0.1951243034634537,453.0,727.0,1092.0
"Tenex Light Bulb, Black",953.4409999999999,6.640999999999995,78,0.19727272727272727,111.52199999999999,0.006965297275867091,3007.0,2125.0,685.0
"Tenex Light Bulb, Duo Pack",860.8800000000001,68.58,55,0.11666666666666667,122.316,0.07966267075550598,2099.0,2199.0,1289.5
"Tenex Light Bulb, Durable",939.2991999999999,-61.9208,80,0.17476190476190476,77.199,-0.06592233869676457,3352.0,2134.0,640.0
"Tenex Light Bulb, Erganomic",1102.1399999999999,-65.04,80,0.13333333333333336,133.179,-0.05901246665577877,3357.0,2007.0,640.0
"Tenex Lockers, Blue",18202.694499999998,1668.1945000000012,114,0.13682926829268294,2261.811,0.09164547040000047,248.0,109.0,262.5
"Tenex Lockers, Industrial",12905.332,1329.8920000000003,86,0.18794117647058822,1266.2060000000001,0.10304980917964762,330.0,210.0,547.5
"Tenex Lockers, Single Width",17129.340799999998,-88.57919999999942,100,0.15633333333333332,1441.222,-0.005171197247707245,3404.0,127.0,380.5
"Tenex Lockers, Wire Frame",19641.890399999997,2632.150400000001,128,0.17333333333333334,1703.952,0.1340069792874927,124.0,93.0,171.5
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,23.26499999999998,22,0.12000000000000002,34.08,0.08333333333333326,2693.0,2885.0,2531.5
"Tenex Personal Project File with Scoop Front Design, Black",517.632,118.62399999999998,40,0.06000000000000001,49.15,0.22916666666666666,1782.0,2559.0,1726.5
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,44.811499999999995,15,0.08,20.91,0.19485294117647056,2382.0,2975.0,3046.5
"Tenex Photo Frame, Black",2037.3120000000001,490.42199999999997,46,0.10333333333333333,206.612,0.2407201253416266,849.0,1461.0,1539.0
"Tenex Photo Frame, Duo Pack",2214.5730000000003,554.5329999999999,57,0.17600000000000002,289.574,0.2504017704541687,765.0,1397.0,1228.5
"Tenex Photo Frame, Durable",1412.8317,132.2217,47,0.285,137.029,0.09358630613964848,1700.0,1793.0,1510.5
"Tenex Photo Frame, Erganomic",2427.126,-71.72399999999999,57,0.16666666666666666,252.363,-0.029550999824483764,3376.0,1313.0,1228.5
"Tenex Shelving, Blue",4410.515399999999,-725.5046,108,0.196,470.973,-0.1644942901684461,3695.0,843.0,326.5
"Tenex Shelving, Industrial",6049.0418,528.8018,144,0.19095238095238093,686.226,0.08741910165011589,795.0,604.0,87.0
"Tenex Shelving, Single Width",4397.9875,599.9875,97,0.11636363636363636,459.958,0.13642319356296487,715.0,846.0,412.0
"Tenex Shelving, Wire Frame",5566.428000000001,-501.66200000000015,136,0.18916666666666668,561.006,-0.09012278610268562,3645.0,659.0,116.5
"Tenex Stacking Tray, Black",1057.8807,65.76069999999999,55,0.1988888888888889,144.018,0.06216268053666164,2130.0,2051.0,1289.5
"Tenex Stacking Tray, Durable",631.591,43.591,36,0.1846153846153846,59.948,0.06901776624429418,2397.0,2403.0,1847.0
"Tenex Stacking Tray, Erganomic",2516.122,186.182,142,0.15097560975609758,287.204,0.07399561706467334,1473.0,1284.0,93.5
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,4,0.3,23.17,-0.2571428571428571,3312.0,3067.0,3706.0
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,172.246,24,0.13333333333333333,149.09,0.13027522935779817,1521.0,1855.0,2402.5
"Tenex Trays, Blue",4922.4487,581.3087000000002,115,0.13789473684210526,506.532,0.11809339932785895,730.0,748.0,256.5
"Tenex Trays, Industrial",6024.650399999999,210.83040000000014,139,0.1363888888888889,722.622,0.034994628070037094,1393.0,606.0,104.0
"Tenex Trays, Single Width",5854.6656,1614.0356,133,0.12225000000000001,744.08,0.27568365305099574,262.0,627.0,134.0
"Tenex Trays, Wire Frame",4847.592,1673.332,110,0.13899999999999998,459.385,0.34518829142386576,245.0,762.0,305.5
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.46799999999996,51.105599999999995,7,0.06666666666666667,101.61,0.10909090909090909,2297.0,2633.0,3579.0
Tennsco 16-Compartment Lockers with Coat Rack,7515.523999999999,1114.3708000000001,13,0.12000000000000002,467.53,0.14827586206896554,404.0,457.0,3213.5
Tennsco 6- and 18-Compartment Lockers,10925.004,1575.1097999999993,43,0.05454545454545456,976.46,0.14417475728155332,266.0,274.0,1632.0
Tennsco Commercial Shelving,374.25600000000003,-48.612600000000036,21,0.1111111111111111,32.6,-0.12989130434782617,3317.0,2755.0,2597.5
Tennsco Double-Tier Lockers,9630.856,429.78819999999996,47,0.10000000000000002,1028.28,0.04462616822429906,928.0,326.0,1510.5
Tennsco Industrial Shelving,1281.442,-108.58019999999996,29,0.1111111111111111,140.07,-0.08473282442748088,3424.0,1886.0,2139.5
"Tennsco Lockers, Gray",402.81600000000003,-26.43480000000004,22,0.10000000000000002,26.55,-0.06562500000000009,3269.0,2730.0,2531.5
"Tennsco Lockers, Sand",407.01200000000006,56.22639999999999,22,0.12000000000000002,65.69,0.13814432989690717,2226.0,2722.0,2531.5
Tennsco Regal Shelving Units,1764.534,-6.0846000000000515,18,0.05,115.74,-0.0034482758620689945,3168.0,1588.0,2818.0
Tennsco Single-Tier Lockers,9158.296,-825.7480000000002,28,0.07500000000000001,1230.28,-0.09016393442622953,3706.0,342.0,2182.0
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.312000000001,181.66199999999975,25,0.03333333333333333,627.77,0.026639344262295042,1491.0,521.0,2335.0
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4384.044,-36.53369999999961,33,0.028571428571428574,305.75,-0.008333333333333245,3295.0,851.0,1956.5
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.528,2.0783999999999967,8,0.06666666666666667,15.42,0.022222222222222185,3090.0,3353.0,3530.0
Tensor Brushed Steel Torchiere Floor Lamp,146.11399999999998,6.795999999999994,10,0.2,10.280000000000001,0.04651162790697671,3003.0,3167.0,3427.5
Tensor Computer Mounted Lamp,536.04,144.73080000000002,36,0.0,67.27,0.2700000000000001,1644.0,2535.0,1847.0
Tensor Track Tree Floor Lamp,299.85,38.180899999999994,17,0.1,22.740000000000002,0.1273333333333333,2480.0,2854.0,2900.0
Texas Instrument TI-15 Fraction Calculator,41.90500000000001,-20.519,8,0.44999999999999996,3.56,-0.48965517241379297,3250.0,3627.0,3530.0
Texas Instruments TI-34 Scientific Calculator,204.507,64.6506,12,0.2333333333333333,14.82,0.3161290322580645,2142.0,3017.0,3293.5
Things To Do Today Pad,138.532,59.1696,26,0.1142857142857143,13.879999999999999,0.4271186440677966,2196.0,3188.0,2281.0
Things To Do Today Spiral Book,82.36800000000001,29.858399999999996,13,0.20000000000000004,6.07,0.36249999999999993,2591.0,3422.0,3213.5
Tops Green Bar Computer Printout Paper,342.58,171.29,7,0.0,50.510000000000005,0.5,1526.0,2802.0,3579.0
Tops White Computer Printout Paper,684.74,321.82779999999997,14,0.0,43.53,0.47,1115.0,2352.0,3130.5
Tops Wirebound Message Log Books,73.696,29.280999999999995,25,0.06666666666666667,11.24,0.3973214285714285,2601.0,3462.0,2335.0
Toshiba IPT2010-SD IP Telephone,3613.7400000000002,425.3093999999999,31,0.17500000000000002,333.97,0.11769230769230767,932.0,1001.0,2040.0
Translucent Push Pins by OIC,24.552,5.840999999999998,15,0.13333333333333333,4.5600000000000005,0.23790322580645154,3021.0,3716.0,3046.5
"Trav-L-File Heavy-Duty Shuttle II, Black",1193.818,278.84799999999996,30,0.08571428571428573,212.95,0.2335766423357664,1217.0,1948.0,2091.0
Trimflex Flexible Post Binders,346.356,112.88640000000001,21,0.30000000000000004,36.39,0.32592592592592595,1812.0,2791.0,2597.5
Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,74.99309999999983,27,0.19999999999999998,154.01,0.060294117647058686,2050.0,1914.0,2228.0
Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.252,-17.03280000000001,16,0.3333333333333333,60.31,-0.020689655172413807,3228.0,2237.0,2972.0
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.848,130.48319999999998,22,0.23333333333333336,83.6,0.13913043478260867,1707.0,2136.0,2531.5
Tuf-Vin Binders,669.496,234.3235999999999,26,0.2714285714285714,106.7,0.34999999999999987,1333.0,2368.0,2281.0
Tuff Stuff Recycled Round Ring Binders,80.494,23.9554,23,0.2777777777777778,14.55,0.2976047904191617,2683.0,3432.0,2471.0
Turquoise Lead Holder with Pocket Clip,37.52,10.585999999999997,6,0.06666666666666667,4.83,0.28214285714285703,2924.0,3650.0,3618.5
"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",610.98,274.941,17,0.0,86.75999999999999,0.44999999999999996,1225.0,2425.0,2900.0
"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",570.78,225.0504,24,0.1142857142857143,80.28,0.3942857142857143,1358.0,2489.0,2402.5
"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",939.092,421.98159999999996,16,0.04,63.08,0.44935064935064933,943.0,2135.0,2972.0
Tyvek Side-Opening Peel & Seel Expanding Envelopes,1266.72,570.024,14,0.0,82.99,0.45,747.0,1898.0,3130.5
Ultra Commercial Grade Dual Valve Door Closer,63.824000000000005,9.573599999999994,2,0.2,3.82,0.14999999999999988,2946.0,3514.0,3774.0
"Ultra Door Kickplate, 8""H x 34""W",158.24,27.691999999999993,10,0.2,24.549999999999997,0.17499999999999993,2622.0,3130.0,3427.5
Ultra Door Pull Handle,265.104,74.79719999999999,27,0.06666666666666667,26.18,0.28214285714285714,2052.0,2909.0,2228.0
Ultra Door Push Plate,149.264,37.414199999999994,34,0.05714285714285715,17.69,0.250657894736842,2490.0,3156.0,1918.0
UniKeep View Case Binders,28.850999999999996,-5.476800000000004,13,0.5,7.5,-0.18983050847457644,3162.0,3698.0,3213.5
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),129.168,55.9728,24,0.08,14.65,0.4333333333333333,2234.0,3218.0,2402.5
"Universal Recycled Hanging Pressboard Report Binders, Letter Size",72.806,8.637999999999995,20,0.48,10.19,0.1186440677966101,2967.0,3466.0,2667.0
"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.552000000000003,5.6376,3,0.2,1.71,0.36249999999999993,3025.0,3750.0,3746.5
Unpadded Memo Slips,18.308,8.358,5,0.1,3.0999999999999996,0.4565217391304348,2976.0,3736.0,3660.5
V7 USB Numeric Keypad,461.86800000000005,-58.78320000000001,16,0.15000000000000002,50.730000000000004,-0.1272727272727273,3342.0,2648.0,2972.0
VTech DS6151,2746.582,478.76200000000017,25,0.125,201.28,0.17431192660550465,863.0,1206.0,2335.0
VariCap6 Expandable Binder,122.83000000000001,31.14,10,0.3,8.870000000000001,0.2535211267605634,2573.0,3239.0,3427.5
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack",83.44000000000001,11.472999999999995,14,0.20000000000000004,7.83,0.13749999999999993,2910.0,3416.0,3130.5
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",150.67,41.95579999999998,14,0.08,18.71,0.27846153846153837,2429.0,3150.0,3130.5
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",248.29199999999997,91.0404,12,0.12000000000000002,24.990000000000002,0.36666666666666675,1934.0,2945.0,3293.5
"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",184.536,67.10400000000001,30,0.10000000000000002,23.01,0.3636363636363637,2118.0,3057.0,2091.0
"Verbatim Slim CD and DVD Storage Cases, 50/Pack",80.78,16.156,8,0.1,7.14,0.19999999999999998,2811.0,3430.0,3530.0
"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",296.184,119.73639999999999,29,0.1,27.05,0.4042635658914728,1776.0,2860.0,2139.5
Vinyl Sectional Post Binders,901.0300000000001,147.03,40,0.41818181818181815,106.23,0.1631799163179916,1634.0,2172.0,1726.5
"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,24.2919,3,0.2,8.19,0.33749999999999997,2673.0,3471.0,3746.5
Vtech CS6719,2630.1259999999997,418.51640000000003,32,0.17142857142857146,413.65,0.15912408759124091,951.0,1242.0,1994.5
WD My Passport Ultra 1TB Portable External Hard Drive,1007.4000000000001,33.80999999999993,17,0.16666666666666666,69.92,0.03356164383561637,2539.0,2088.0,2900.0
WD My Passport Ultra 2TB Portable External Hard Drive,3998.4,499.80000000000024,35,0.025,490.17,0.12500000000000006,832.0,920.0,1877.0
WD My Passport Ultra 500GB Portable External Hard Drive,708.0,120.35999999999993,12,0.0,163.95,0.1699999999999999,1772.0,2329.0,3293.5
Wasp CCD Handheld Bar Code Reader,336.51,44.86799999999997,3,0.4,7.55,0.13333333333333325,2380.0,2814.0,3746.5
Wausau Papers Astrobrights Colored Envelopes,50.232000000000006,22.783800000000003,9,0.06666666666666667,5.52,0.45357142857142857,2705.0,3579.0,3480.5
Westinghouse Clip-On Gooseneck Lamps,279.558,44.193599999999996,38,0.1111111111111111,30.16,0.15808383233532933,2390.0,2882.0,1786.5
"Westinghouse Floor Lamp with Metal Mesh Shade, Black",167.93,38.623899999999985,7,0.0,23.840000000000003,0.2299999999999999,2475.0,3112.0,3579.0
"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",84.84,22.058400000000006,6,0.0,9.3,0.26000000000000006,2719.0,3404.0,3618.5
Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),155.52,71.28,25,0.04,17.96,0.4583333333333333,2082.0,3136.0,2335.0
"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",50.13800000000001,18.778100000000002,13,0.15000000000000002,7.29,0.3745283018867924,2772.0,3580.0,3213.5
"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",336.952,150.97199999999998,34,0.10000000000000002,37.2,0.448051948051948,1616.0,2813.0,1918.0
White Computer Printout Paper by Universal,1279.08,547.6788,37,0.1,175.32999999999998,0.4281818181818182,771.0,1888.0,1817.0
"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",909.9780000000001,408.2604,24,0.10000000000000002,134.05,0.4486486486486486,965.0,2163.0,2402.5
"White Envelopes, White Envelopes with Clear Poly Window",320.25,139.07999999999996,22,0.08,37.12,0.43428571428571416,1670.0,2833.0,2531.5
White GlueTop Scratch Pads,186.49599999999998,72.79359999999997,14,0.1,11.18,0.3903225806451612,2068.0,3055.0,3130.5
Wi-Ex zBoost YX540 Cellular Phone Signal Booster,2481.15,540.0149999999996,19,0.10000000000000002,221.03,0.21764705882352925,780.0,1296.0,2740.5
Wilson Electronics DB Pro Signal Booster,8878.4,515.5200000000006,32,0.22000000000000003,810.45,0.05806451612903232,809.0,359.0,1994.5
"Wilson Jones 1"" Hanging DublLock Ring Binders",117.74400000000001,-8.553599999999992,46,0.5,20.25,-0.07264573991031383,3188.0,3257.0,1539.0
Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,100.392,35.297399999999996,23,0.175,8.65,0.35159574468085103,2518.0,3318.0,2471.0
"Wilson Jones 3-Hole Punch, Clear",2386.503,422.12299999999993,99,0.09272727272727273,269.878,0.17687930834363078,941.0,1331.0,388.5
"Wilson Jones 3-Hole Punch, Durable",3859.258,844.318,154,0.10961538461538461,382.206,0.21877728827665838,522.0,953.0,56.5
"Wilson Jones 3-Hole Punch, Economy",2435.13,460.94999999999993,103,0.15256410256410258,264.06,0.1892917421246504,892.0,1311.0,356.5
"Wilson Jones 3-Hole Punch, Recycled",3459.2670000000003,1077.387,140,0.07973684210526316,393.90999999999997,0.31144950649949826,418.0,1034.0,100.5
Wilson Jones Active Use Binders,115.024,37.0552,21,0.3,15.17,0.3221518987341772,2497.0,3266.0,2597.5
"Wilson Jones Binder Covers, Clear",832.333,92.68300000000005,99,0.10727272727272727,101.923,0.1113532684634636,1925.0,2225.0,388.5
"Wilson Jones Binder Covers, Durable",1327.6700999999998,484.40010000000007,124,0.0986046511627907,164.517,0.36484974693638134,855.0,1851.0,196.5
"Wilson Jones Binder Covers, Economy",920.4521,129.1621,103,0.1829032258064516,77.562,0.14032462960321349,1715.0,2157.0,356.5
"Wilson Jones Binder Covers, Recycled",1772.0394999999999,303.20950000000005,179,0.09297872340425532,220.993,0.17110764178789473,1157.0,1585.0,18.5
"Wilson Jones Binder, Clear",953.3888000000001,-131.8312,97,0.22233333333333333,107.713,-0.13827643035034604,3460.0,2126.0,412.0
"Wilson Jones Binder, Durable",1834.36,-4.750000000000017,154,0.08205128205128205,171.225,-0.002589458993872532,3155.0,1555.0,56.5
"Wilson Jones Binder, Economy",1098.02,263.3,95,0.11612903225806452,116.536,0.23979526784575875,1247.0,2014.0,437.5
